first name;last name;other;title;nachruf/tode;jub;issue_date;Geburt/Tod;ID
Simon;Spier;Simon(Lehrer  Wesel);-;-;-;-;-;MBNR.1.PER.1172
Adolf;Spighel;Sachs  60;Dr.;-;-;12.9.52;-;MBNR.1.PER.1173
Eugen;Spiro;80  (K.Schwarz);-;-;-;16.4.54;-;MBNR.1.PER.1174
Samel;Spiro;;Dr.;Nachruf;-;30.12.60;-;MBNR.1.PER.1175
Josef;Sprinzak;;-;Nachruf;-;6.2.59;-;MBNR.1.PER.1176
Heinrich;Stahl;;-;Nachruf;-;4.12.42;-;MBNR.1.PER.1177
Jakob;Stein;70;-;-;-;11.7.52;-;MBNR.1.PER.1178
Nadja;Stein;;Dr.;Nachruf;-;22.12.61;-;MBNR.1.PER.1179
Wathan;Stein;80(Ucko);Prof.;-;-;29.9.61;-;MBNR.1.PER.1180
Franz;Steiner;"(""Selbstwehr"")  27.2,42  Tod";-;-;-;-;-;MBNR.1.PER.1181
Rudolf;Steiner;loo.Geburtstag(Bergman);-;-;-;31.3.61;-;MBNR.1.PER.1182
Jakob;Steinhardt;60(Sturmann);-;-;-;6.6.47;-;MBNR.1.PER.1183
;Steinhauer;Dr.S.  25/1950  Tod;-;-;-;-;-;MBNR.1.PER.1184
Samuel;Steinherz;10.Todestag;Prof.;-;-;19.12.52;-;MBNR.1.PER.1185
Hans;Steinitz;24,.4.42  70;-;-;-;-;-;MBNR.1.PER.1186
Lr.Walter;Steinitz;Lr  Walter;-;-;-;-;-;MBNR.1.PER.1187
liyer;Stephany;75;-;-;-;14.7.6141;-;MBNR.1.PER.1188
Arthur;Stern;80;Dr.;-;-;11.6.59;-;MBNR.1.PER.1189
Gerson;Stern;(Autor)  7To(RW);-;-;-;7.7.44;-;MBNR.1.PER.1190
Joel;Stern;;-;Nachruf;-;5.3.48;-;MBNR.1.PER.1191
Geheinrat;Stern;Julius(Berlin-NY)  Nachruf(A.Stern);-;-;-;8.5.42;-;MBNR.1.PER.1192
Harl;Stem;J.  (Schockensyndikus)  llachruf;-;-;-;6.10.44;-;MBNR.1.PER.1193
Selma;Stern-läubler;70;Dr.;-;-;5.8.60;-;MBNR.1.PER.1194
Robert;Sternau;Bachruf(Herlitz);Dr.;-;-;25.1.57;-;MBNR.1.PER.1195
;Sternberg;Jizchak  J.  1/1951;-;Nachruf;-;-;-;MBNR.1.PER.1196
Lr.Alex;Stiebel;Samuel)Hambg)  lachruf;-;-;-;21.1.44;-;MBNR.1.PER.1197
Willi;Stiel;lNachruf;-;-;-;18.9.60;-;MBNR.1.PER.1198
Benno;Straucher;(M.Ebner);Dr.;Nachruf;-;17.4.41;-;MBNR.1.PER.1199
Eli;Straus;10.Todestag;Dr.;-;-;25.6.4535;-;MBNR.1.PER.1200
kahel;Straus;60(H.Tuon);Dr.;-;-;19.4.40;-;MBNR.1.PER.1201
Br.Eduard;Strauss;28/1951  Festschrift  f.S(75.);-;-;-;-;-;MBNR.1.PER.1202
Georg;Strauss;(ET);-;-;-;14.7.61;-;MBNR.1.PER.1203
Hans;Strauss;;Dr.;Nachruf;-;26.11.48;-;MBNR.1.PER.1204
Heinrich;Strauss;60(ER);Dr.;-;-;11.9.59;-;MBNR.1.PER.1205
Hermann;Strauss;Nachruf(W.Eliassow);Prof.;-;-;1.5.42;-;MBNR.1.PER.1206
Julius;Strauss;12.9,52  iachruf;-;-;-;-;-;MBNR.1.PER.1207
Ludwig;Strauss;50(RW,Kraft);Dr.;-;-;23.10.42;-;MBNR.1.PER.1208
Richard;Strauss;;-;Nachruf;-;22.39.49;-;MBNR.1.PER.1209
Rudolf;Strauss;Ruben  Dez.36  Tod;-;-;-;-;-;MBNR.1.PER.1210
Simon;Strauss;To;-;-;-;28.9.45;-;MBNR.1.PER.1211
Dora;Strauss-Weigert;Nachruf(MIP);-;-;-;20.12.54;-;MBNR.1.PER.1212
Robert;Stricker;23/1950  (MW);-;-;-;-;-;MBNR.1.PER.1213
Hermann;Struck;März  36  60(BenChorin);Prof.;-;-;-;-;MBNR.1.PER.1214
Gad;Stulz;lachruf;Dr.;-;-;24.9.48;-;MBNR.1.PER.1215
Joachim;Stutschewsky;50;-;-;-;7.2.41;-;MBNR.1.PER.1216
Peter;Suhrkamp;Nachruf(lIT);-;-;-;8.5.59;-;MBNR.1.PER.1217
E.L.;Sukenik;(Schwarz);Prof.;Nachruf;-;13.3.5535;-;MBNR.1.PER.1218
Alb.Abrh.;Sulke;;Dr.;Nachruf;-;3.9.54;-;MBNR.1.PER.1219
Paul;Sulzberger;50;Dr.;-;-;3.10.41;-;MBNR.1.PER.1220
ilargarete;Susman;80;-;-;-;14.1.55;-;MBNR.1.PER.1221
tershon;Swet;50;-;-;-;22.11.43;-;MBNR.1.PER.1222
Mary;Symkowitsch;23/1952;-;Nachruf;-;-;-;MBNR.1.PER.1223
“rida;Szilard;70;-;-;-;20.5.55;-;MBNR.1.PER.1224
Henrietta;SZOLD;80  (Landauer,K.Löwenstein);-;-;-;20.12.40;-;MBNR.1.PER.1225
Paul;Tänzer;;Dr.;Nachruf;-;20.7.45;-;MBNR.1.PER.1226
Fritz;Tau;50;-;-;-;20.3.53;-;MBNR.1.PER.1227
Max;Tau;Dr  Max;Dr.;-;-;-;-;MBNR.1.PER.1228
Ludwig;Taub;75;Dr.;-;-;12.9.52;-;MBNR.1.PER.1229
Eugen;Täubler;(+  A.Guttnmann);Prof.;-;-;13.8.53)Nachruf;-;MBNR.1.PER.1230
Gumpert;Thalmann;Tod;-;-;-;26.3.43;-;MBNR.1.PER.1231
Max;Theiler;48/1951  Nobelpreis  Medizin;Dr.;-;-;-;-;MBNR.1.PER.1232
Felix;Theilhaber;Aron  60(Krojanker);Dr.;-;-;1.9.44;-;MBNR.1.PER.1233
Friedrich;Thieberger;;Prof.;Nachruf;-;6.6.58;-;MBNR.1.PER.1234
Helene;Thon;Hanna  60(Rahel  Straus);-;-;-;18.1.46;-;MBNR.1.PER.1235
Jacob;Thon;60;Dr.;-;-;10.5.40;-;MBNR.1.PER.1236
Albert;Ticho;Abrh.  60  (MW);Dr.;-;-;29.10.43;-;MBNR.1.PER.1237
Paul;Tiefenthal;Dr  Paul;Dr.;-;-;-;-;MBNR.1.PER.1238
Alfred;Tietz;Dr  Alfred;Dr.;-;-;-;-;MBNR.1.PER.1239
Ludwig;Tietz;10.Todestag;-;-;-;19.11.43;-;MBNR.1.PER.1240
Ernst;Toller;(+1939)  (60.);-;-;-;26.3.54;-;MBNR.1.PER.1241
John;Töplitz;50;Dr.;-;-;28.11.41;-;MBNR.1.PER.1242
Otto;Toeplitz;23.2,.40  Nachruf(J.Guttmann);Prof.;-;-;-;-;MBNR.1.PER.1243
Elazar;Trau;;Dr.;Nachruf;-;7.5.54;-;MBNR.1.PER.1244
Michael;Traub;3,5.46;Dr.;Nachruf;-;-;-;MBNR.1.PER.1245
Siegfried;Trebitsch;;-;Nachruf;-;6.7.56;-;MBNR.1.PER.1246
Liddy;Treidel;80  (Herlitz);-;-;-;20.5.60;-;MBNR.1.PER.1247
ör.Oskar;Treidel;kachruf(E.Auerbach);-;-;-;31.10.52;-;MBNR.1.PER.1248
Joseph;Treu;60  (Herlitz);Dr.;-;-;29.5.60;-;MBNR.1.PER.1249
Walter;Trier;31/1951;-;Nachruf;-;-;-;MBNR.1.PER.1250
Davis;Trietsch;Febr,35;-;Nachruf;-;-;-;MBNR.1.PER.1251
Leon;Trotzki;(geb.1879);-;Nachruf;-;30.8.40;-;MBNR.1.PER.1252
Shaul;Tschernichowsky;iachruf(4.Hayer,s.a.:Von  d,woche);-;-;-;20.10.43;-;MBNR.1.PER.1253
;Tscherncff;Joseph  Nachmf;-;-;-;27.11.53;-;MBNR.1.PER.1254
Chain;Tschernowitz;Prof  Chain;Prof.;-;-;-;-;MBNR.1.PER.1255
Georg;Tuchler;13,8.54  iachruf;-;-;-;-;-;MBNR.1.PER.1256
kurt;Tuchler;50;-;-;-;8.12.44;-;MBNR.1.PER.1257
med;Tuchler;Dr  med;Dr.;-;-;-;-;MBNR.1.PER.1258
Herz;Tur-Sinai(Torezyner);Prof  Herz;Prof.;-;-;-;-;MBNR.1.PER.1259
Walter;Turnowsky;(W.Bloch);-;Nachruf;-;16.1.59;-;MBNR.1.PER.1260
Frof..;Turoff;Frof  .;-;-;-;-;-;MBNR.1.PER.1261
Otto;Ullmann;Jakob  14,3.41  Tod(E.Auerbach);Dr.;-;-;-;-;MBNR.1.PER.1262
Franz;Ullstein;8.2,46  (F.Goetz);Dr.;Nachruf;-;-;-;MBNR.1.PER.1263
Rahb.Dr.Jizchak;Unna;To;-;-;-;6.3.42;-;MBNR.1.PER.1264
Simcha;Unna;47/1951  (s:Gesch.d.deut.Juden);-;-;-;-;-;MBNR.1.PER.1265
Wilhelu;Unna;To(E.Auerbach);Dr.;-;-;30.3.5353;-;MBNR.1.PER.1266
Lesser;Ury;(Haler)  Jan.37  75(Cedächtnisausstellg:Schwarz);-;-;-;-;-;MBNR.1.PER.1267
Menachen;Ussischkin;Sept.38  75;-;-;-;-;-;MBNR.1.PER.1268
41;lo.10;;-;Nachruf;-;-;-;MBNR.1.PER.1269
Hermann;Vallentin;;-;Nachruf;-;21.9.45;-;MBNR.1.PER.1270
Sabine;Veit;30,11,56;-;Nachruf;-;-;-;MBNR.1.PER.1271
Willy;Vietor;70;Dr.;-;-;25.1.4656;-;MBNR.1.PER.1272
Karl;Vietor;30/1951  Tod;Prof.;-;-;-;-;MBNR.1.PER.1273
Leonardo;Vinci;da-,  >00.Geburtstag(K.Schwarz)  23/1952;-;-;-;-;-;MBNR.1.PER.1274
Lodewijk;Visser;Ernst(Amsterdan)  (L.Herruann);-;Nachruf;-;6.3.42;-;MBNR.1.PER.1275
Dr.Hermann;Vogelstein;(Wilhelm);Rabb.;Nachruf;-;4.12.42;-;MBNR.1.PER.1276
Jizchak;Volcani(Wilkansky);Prof  Jizchak;Prof.;-;-;-;-;MBNR.1.PER.1277
Kurt;Voss;Tod;Dr.;-;-;25.4.41;-;MBNR.1.PER.1278
S.A.van-.;Vriesland;Hachruf;-;-;-;8.12.39;-;MBNR.1.PER.1279
Richard;Magner;70;Dr.;-;-;3.1.47;-;MBNR.1.PER.1280
Zwi;Wagner;10/1939;-;Nachruf;-;-;-;MBNR.1.PER.1281
Esther;Wahl;46/1951  iachruf;-;-;-;-;-;MBNR.1.PER.1282
Dr.Nahum;Mahrnenn;(Neufeld);Rabb.;Nachruf;-;25.8.61;-;MBNR.1.PER.1283
Lilian;Wald;Nachruf(s,:Zwei  Tote);-;-;-;10.1.41;-;MBNR.1.PER.1284
Claire;Waldoff;8.2,57;-;Nachruf;-;-;-;MBNR.1.PER.1285
Horitz;Wallach;joshe  (Jerusim)  80;Dr.;-;-;10.1.47;-;MBNR.1.PER.1286
dr.J.;Walter;(Dessau);Rabb.;Nachruf;-;29.10.43;-;MBNR.1.PER.1287
;Warburg;Dr,  Fritz  Moritz  Bo;-;-;-;6.3.59;-;MBNR.1.PER.1288
Otto;Warburg;Jan.38  Nachruf(A.Ruppin);Prof.;-;-;-;-;MBNR.1.PER.1289
;Warschauer;Adolf(Gesantarchiv)  loo.Geburtsg(Herlitz);-;-;-;14.10.55;-;MBNR.1.PER.1290
Sir;Wauchope;Arthur(H.C.)  März  38  Yürdigung(Smilansky)vor  Weggang;-;-;-;-;-;MBNR.1.PER.1291
Sidney;Hebb;&  Beatrice  19/1950  Venkmal  der  Webb;-;-;-;-;-;MBNR.1.PER.1292
Alfred;Weber;;Prof.;Nachruf;-;27.6.58;-;MBNR.1.PER.1293
br.Fritz;Weber;29,.4.49;-;Nachruf;-;-;-;MBNR.1.PER.1294
Lord;lledgwood;Josiah;-;Nachruf;-;30.7.4535;-;MBNR.1.PER.1295
Amin;Vegener;Tl.  7;-;-;-;15.12.61;-;MBNR.1.PER.1296
Valter;Weigert;llachruf;-;-;-;26.9.52;-;MBNR.1.PER.1297
Alb.Abr.;Weihl;;Dr.;Nachruf;-;20.7.56;-;MBNR.1.PER.1298
Bruno;Weil;Hachruf;Dr.;-;-;1.12.61;-;MBNR.1.PER.1299
krwin;Weil;Baruch(Kf.Shmaryahu)  60;Dr.;-;-;23.9.55;-;MBNR.1.PER.1300
Gottholdä;Weil;60;Prof.;-;-;8.5.42;-;MBNR.1.PER.1301
Jehuda;Weil;Leopold;Prof.;Nachruf;-;10.10.52;-;MBNR.1.PER.1302
Simone;Weil;(Bergman);-;-;-;10.10.52;-;MBNR.1.PER.1303
Leopold;Weil-Durlacher;70;Dr.;-;-;15.2.46;-;MBNR.1.PER.1304
Raphael;Weiler;17,12,48;-;Nachruf;-;-;-;MBNR.1.PER.1305
Louis;Weinberg;Jehuda(KJV);Dr.;Nachruf;-;21.10.60;-;MBNR.1.PER.1306
Paul;Weiner;(Dresden)  Nachruf(Josef  Burg);-;-;-;30.3.42;-;MBNR.1.PER.1307
Felix;Weingartner;von.  (Dirigent);-;Nachruf;-;15.5.42;-;MBNR.1.PER.1308
Julius;Weiser;;-;Nachruf;-;6.10.44;-;MBNR.1.PER.1309
Bernhard;Weiss;35/1951  Tod;Dr.;-;-;-;-;MBNR.1.PER.1310
Ma;Weiss;ximilian(kischon)  15/10.54  To  (HT);-;-;-;-;-;MBNR.1.PER.1311
San{KJV);Weiss;60;Dr.;-;-;4.6.43;-;MBNR.1.PER.1312
Ivar;Weissbren;70;Dr.;-;-;22.11.57;-;MBNR.1.PER.1313
;Seissenstein;Fritz  (BethJizchak)  50  (F.Tau);-;-;-;18.6.54;-;MBNR.1.PER.1314
Josef;Weissgerber;;-;Nachruf;-;26.11.54;-;MBNR.1.PER.1315
Alb.Baruch;Weisskopf;15,.5.42;Dr.;Nachruf;-;-;-;MBNR.1.PER.1316
;Weissmann;Adolf(Musikkrit)  +1934)in  nmenoriam;-;-;-;13.8.43;-;MBNR.1.PER.1317
;Weissmann;Frieda  27/1950  70;-;-;-;-;-;MBNR.1.PER.1318
Georg;Weissmann;70(HT);Dr.;-;-;3.9.54;-;MBNR.1.PER.1319
Gerson;Weissmann;60;Dr.;-;-;1.9.44;-;MBNR.1.PER.1320
Siegfried;Weitzmann;(+19%o0)  (75);-;-;-;27.1.61;-;MBNR.1.PER.1321
Chaim;Weizmann;Nachruf(Leitartikel)  KL;Prof.;-;-;14.11.52;-;MBNR.1.PER.1322
Ebner);Plaut;;-;-;-;-;-;MBNR.1.PER.1323
;a;(Mentale),  „(ek  AL  ALS;-;-;-;-;-;MBNR.1.PER.1324
Norbert;Weldler;39/1951  is  Dienst  an  Israel;-;-;-;-;-;MBNR.1.PER.1325
Erni;Welt;60;-;-;-;27.10.61;-;MBNR.1.PER.1326
Felix;Weltsch;60(Brod);Dr.;-;-;6.10.44;-;MBNR.1.PER.1327
br.Robert;Weltsch;50  (Sonderbeilage);-;-;-;20.6.41;-;MBNR.1.PER.1328
Franz;Werfel;31.8,.45;-;Nachruf;-;-;-;MBNR.1.PER.1329
Georg;Werner;13.2,59  Tod;Dr.;-;-;-;-;MBNR.1.PER.1330
Irma;Wien;2.10,42  Wachruf(RW);-;-;-;-;-;MBNR.1.PER.1331
Alfred;Wiener;70(Brilling);Dr.;-;-;18.3.55;-;MBNR.1.PER.1332
Arnold;Wiener;70(G.Weissmann);-;-;-;12.10.45;-;MBNR.1.PER.1333
Dr.Max;Wiener;29/1950;Rabb.;Nachruf;-;-;-;MBNR.1.PER.1334
.Dr.Kurt;Wilhelm;Rabb  .Dr.Kurt;Rabb.;-;-;-;-;MBNR.1.PER.1335
Brigadier;Wingate;Orde;-;Nachruf;-;7.4.44;-;MBNR.1.PER.1336
Robert;Winter;R.  29/1951;-;Nachruf;-;-;-;MBNR.1.PER.1337
Leo;Winz;13/1952;-;Nachruf;-;-;-;MBNR.1.PER.1338
Stephen;Wise;24,3,44  70;Dr.;-;-;-;-;MBNR.1.PER.1339
Fritz;Wittelshöfer;Josef  13,6.58;-;Nachruf;-;-;-;MBNR.1.PER.1340
Paul;Wittgenstein;24.3,61;-;Nachruf;-;-;-;MBNR.1.PER.1341
;Wohlgemßth;Julius  10,3.44  70;Prof.;-;-;-;-;MBNR.1.PER.1342
Dr.Pinchas;Wolf;Benedikt  11.3,55  80;Rabb.;-;-;-;-;MBNR.1.PER.1343
Hugo;Wolfermann;Gedenkfeier;-;-;-;6.2.42;-;MBNR.1.PER.1344
Leo;Wolfermann;;-;Nachruf;-;17.9.54;-;MBNR.1.PER.1345
Levi;Wolff;(Köln);-;Nachruf;-;13.6.47;-;MBNR.1.PER.1346
Sandor;Wolff;To(E.Jerusalen);-;-;-;19.12.41;-;MBNR.1.PER.1347
Theodor;Wolff;11.2,.44;-;Nachruf;-;-;-;MBNR.1.PER.1348
David;Wolffsohn;26/1952  Begegnungen  mit  W.  (Herlitz);-;-;-;-;-;MBNR.1.PER.1349
Richard;Wolfheim;Aug.37  600(F.Noack);-;-;-;-;-;MBNR.1.PER.1350
Uskar;Wolfsberg(Awiad);"Yeshajahu  ""Judentum  u.Cemt""";Dr.;-;-;21.3.41;-;MBNR.1.PER.1351
Karl;Wolfskehl;Nachruf(HT);-;-;-;30.7.48;-;MBNR.1.PER.1352
Georg;Wolfsohn;;Dr.;Nachruf;-;16.9.55;-;MBNR.1.PER.1353
Günther;Wolfsohn;Dr  Günther;Dr.;-;-;-;-;MBNR.1.PER.1354
Friedel;Wollstein;Sept.38;-;Nachruf;-;-;-;MBNR.1.PER.1355
Georg;Wollstein;;Dr.;Nachruf;-;5.1.45;-;MBNR.1.PER.1356
Rose;Wollstein;46/1950;-;Nachruf;-;-;-;MBNR.1.PER.1357
Curt;Wormann;8/1950  So(HT);Dr.;-;-;-;-;MBNR.1.PER.1358
Heinr.Jecheskel;Woznanski;;-;Nachruf;-;6.7.45;-;MBNR.1.PER.1359
Siddy;Wronsky;Nachruf(NK);-;-;-;12.12.47;-;MBNR.1.PER.1360
ali;Wunderlich;(+1931,  44jährig);Dr.;-;-;-;-;MBNR.1.PER.1361
Georg;Wunderlich;70;-;-;-;9.3.45;-;MBNR.1.PER.1362
Ita;Yellin;21,.5.43  (H.Thon);-;Nachruf;-;-;-;MBNR.1.PER.1363
Thelma;Yellin;;-;Nachruf;-;3.4.59;-;MBNR.1.PER.1364
David;Yellin;(846  1864-1941);-;-;-;-;-;MBNR.1.PER.1365
Heinrich;Zanger;Tod;-;-;-;7.7.44;-;MBNR.1.PER.1366
Alexander;Zeid;Sept.38  Nachruf(Josef  Baratz);-;-;-;-;-;MBNR.1.PER.1367
keinz;Zeimann;Zwi;-;Nachruf;-;27.12.57;-;MBNR.1.PER.1368
Ignaz;Ziegler;19,9.41  80;Prof.;-;-;-;-;MBNR.1.PER.1369
Hermann;Zivi;75;-;-;-;15.5.422;-;MBNR.1.PER.1370
Hulda;Zlocisti;3.10,41  Nachruf(Kuzinski);-;-;-;-;-;MBNR.1.PER.1371
Theodor;Zlocisti;(KJV);Dr.;Nachruf;-;31.12.43;-;MBNR.1.PER.1372
Bernh.;Zondek;12.9,41  50;Prof.;-;-;-;-;MBNR.1.PER.1373
Hermann;Zondek;12.9.,52  65;Prof.;-;-;-;-;MBNR.1.PER.1374
Arnold;Zweig;60  (Politzer);-;-;-;7.11.47;-;MBNR.1.PER.1375
Stefan;Zweig;60;-;-;-;28.11.41;-;MBNR.1.PER.1376
Isaak;Zwirn;(Pincoffs);Dr.;Nachruf;-;19.8.60;-;MBNR.1.PER.1377
